,host_location,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,en_bookable__f,en_bookable__t,en_id_ver__f,en_id_ver__t,en_room_type__Entire home/apt,en_room_type__Hotel room,en_room_type__Private room,en_available__f,en_available__t,en_profilepic__f,en_profilepic__t,en_prop_type__Boat,en_prop_type__Camper/RV,en_prop_type__Casa particular,en_prop_type__Dome,en_prop_type__Entire bungalow,en_prop_type__Entire cabin,en_prop_type__Entire chalet,en_prop_type__Entire condo,en_prop_type__Entire cottage,en_prop_type__Entire guest suite,en_prop_type__Entire guesthouse,en_prop_type__Entire home,en_prop_type__Entire loft,en_prop_type__Entire place,en_prop_type__Entire rental unit,en_prop_type__Entire serviced apartment,en_prop_type__Entire townhouse,en_prop_type__Entire vacation home,en_prop_type__Entire villa,en_prop_type__Farm stay,en_prop_type__Houseboat,en_prop_type__Island,en_prop_type__Private room,en_prop_type__Private room in barn,en_prop_type__Private room in bed and breakfast,en_prop_type__Private room in boat,en_prop_type__Private room in bungalow,en_prop_type__Private room in casa particular,en_prop_type__Private room in chalet,en_prop_type__Private room in condo,en_prop_type__Private room in cottage,en_prop_type__Private room in earthen home,en_prop_type__Private room in farm stay,en_prop_type__Private room in guest suite,en_prop_type__Private room in guesthouse,en_prop_type__Private room in home,en_prop_type__Private room in loft,en_prop_type__Private room in minsu,en_prop_type__Private room in rental unit,en_prop_type__Private room in resort,en_prop_type__Private room in serviced apartment,en_prop_type__Private room in tiny home,en_prop_type__Private room in townhouse,en_prop_type__Private room in vacation home,en_prop_type__Private room in villa,en_prop_type__Religious building,en_prop_type__Room in aparthotel,en_prop_type__Room in bed and breakfast,en_prop_type__Room in boutique hotel,en_prop_type__Room in hotel,en_prop_type__Room in serviced apartment,en_prop_type__Shipping container,en_prop_type__Tiny home,en_res_time__a few days or more,en_res_time__within a day,en_res_time__within a few hours,en_res_time__within an hour,en_issuperhost__f,en_issuperhost__t
117437,"Bordeaux, France",100,100,1.0,1.0,2,1.0,2.0,80,2,27,2.0,2.0,1125.0,1125.0,2.0,1125.0,19,49,76,346,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
117440,"Mérignac, France",100,80,2.0,2.0,4,1.0,1.0,100,2,365,2.0,2.0,365.0,365.0,2.0,365.0,0,0,1,62,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,1,1,0,1.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
117446,"Eysines, France",100,100,1.0,1.0,4,2.0,3.0,80,3,365,3.0,3.0,365.0,365.0,3.0,365.0,25,55,85,170,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
117450,"Bordeaux, France",100,100,1.0,1.0,3,1.0,2.0,95,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,15,45,75,256,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
117457,"Mérignac, France",100,100,3.0,3.0,2,1.0,1.0,120,1,365,1.0,1.0,731.0,731.0,1.0,731.0,27,54,84,353,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3,1,2,0,1.0,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
117463,"Talence, France",100,85,1.0,1.0,2,1.0,1.0,45,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1,6,6,6,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
117465,"Mouilleron-le-Captif, France",100,100,2.0,2.0,6,3.0,3.0,129,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1,1,1,1,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
117466,"Bègles, France",100,86,1.0,1.0,2,1.0,1.0,50,1,7,1.0,1.0,1125.0,1125.0,1.0,1125.0,16,41,52,92,2,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,2.0,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
117467,"Bordeaux, France",100,100,1.0,1.0,2,1.0,1.0,92,2,14,2.0,2.0,14.0,14.0,2.0,14.0,2,31,45,141,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
117470,"Bègles, France",100,82,1.0,1.0,2,1.0,1.0,44,2,365,2.0,2.0,365.0,365.0,2.0,365.0,5,17,42,317,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.88,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
117479,"Paris, France",100,100,1.0,1.0,2,1.0,1.0,110,1,365,1.0,1.0,365.0,365.0,1.0,365.0,0,7,10,10,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
117483,"Villenave-d'Ornon, France",100,100,2.0,2.0,1,1.0,1.0,45,1,2,1.0,1.0,2.0,2.0,1.0,2.0,0,0,0,0,2,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,1,1,0,1.71,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
117485,"Bordeaux, France",100,100,1.0,1.0,6,3.0,3.0,180,1,30,1.0,1.0,30.0,30.0,1.0,30.0,25,50,78,353,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
117488,"Le Bouscat, France",100,100,2.0,5.0,4,1.0,2.0,126,2,365,2.0,2.0,365.0,365.0,2.0,365.0,9,30,42,308,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,2,0,0,0.81,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
117490,"Mérignac, France",100,90,3.0,4.0,2,1.0,1.0,48,2,365,2.0,2.0,365.0,365.0,2.0,365.0,21,46,51,51,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,1,1,0,1.0,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
117497,"Marseille, France",100,100,1.0,1.0,2,1.0,1.0,121,2,45,2.0,2.0,45.0,45.0,2.0,45.0,0,14,30,75,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
117500,"Mérignac, France",100,100,2.0,2.0,2,1.0,1.0,40,3,28,3.0,3.0,28.0,28.0,3.0,28.0,13,28,31,157,2,2,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,2,0,0,2.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
117504,France,100,100,1.0,1.0,2,1.0,1.0,70,1,365,1.0,1.0,365.0,365.0,1.0,365.0,7,19,29,170,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
117513,"Bordeaux, France",100,100,1.0,1.0,2,1.0,1.0,170,2,7,2.0,2.0,7.0,7.0,2.0,7.0,29,59,89,89,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
117515,"Pau, France",100,100,1.0,1.0,4,2.0,2.0,99,5,1125,5.0,5.0,1125.0,1125.0,5.0,1125.0,0,0,0,82,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
117549,"Bordeaux, France",100,100,1.0,1.0,4,2.0,3.0,80,4,24,4.0,4.0,24.0,24.0,4.0,24.0,0,19,31,69,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
117559,"Pessac, France",100,100,1.0,1.0,2,1.0,1.0,55,3,365,3.0,3.0,365.0,365.0,3.0,365.0,25,55,85,172,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
117560,"Bordeaux, France",100,100,1.0,1.0,5,3.0,3.0,159,6,35,6.0,6.0,35.0,35.0,6.0,35.0,0,6,24,24,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
117571,"Bordeaux, France",100,100,1.0,2.0,2,1.0,1.0,150,2,7,2.0,2.0,7.0,7.0,2.0,7.0,4,12,42,44,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
117578,"Bordeaux, France",100,97,2.0,2.0,2,1.0,1.0,100,2,365,2.0,3.0,365.0,365.0,2.4,365.0,10,30,43,43,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,2,0,0,1.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
117587,"Bordeaux, France",100,100,1.0,1.0,2,1.0,1.0,53,4,90,4.0,4.0,90.0,90.0,4.0,90.0,0,15,15,238,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
117588,"Bordeaux, France",100,100,1.0,1.0,4,2.0,2.0,93,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,18,39,51,51,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,1.0,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
